Transaction_ID,Timestamp,Amount,Payment_Method,IP_Address,Location,Device_Info,Label
100240,2024-01-01 04:00:00,282.11,Debit Card,192.168.145.130,"New York, USA",MacBook Pro,Legitimate
100241,2024-01-01 04:01:00,307.76,Net Banking,192.168.2.99,"Sydney, Australia",iPhone 12,Legitimate
100242,2024-01-01 04:02:00,246.35,Credit Card,192.168.143.170,"Mumbai, India",Samsung Galaxy S21,Legitimate
100243,2024-01-01 04:03:00,46.23,Credit Card,192.168.22.214,"New York, USA",MacBook Pro,Legitimate
100244,2024-01-01 04:04:00,1.56,Net Banking,192.168.142.200,"New York, USA",Windows 10 PC,Legitimate
100245,2024-01-01 04:05:00,263.55,Net Banking,192.168.126.57,"Sydney, Australia",MacBook Pro,Legitimate
100246,2024-01-01 04:06:00,55.89,PayPal,192.168.167.117,"Tokyo, Japan",MacBook Pro,Legitimate
100247,2024-01-01 04:07:00,340.08,Net Banking,192.168.165.116,"Mumbai, India",Samsung Galaxy S21,Legitimate
100248,2024-01-01 04:08:00,331.37,PayPal,192.168.81.101,"Mumbai, India",iPhone 12,Legitimate
100249,2024-01-01 04:09:00,191.74,Debit Card,192.168.133.107,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100250,2024-01-01 04:10:00,34.88,Net Banking,192.168.228.45,"Sydney, Australia",Android Pixel 6,Legitimate
100251,2024-01-01 04:11:00,48.63,Net Banking,192.168.5.212,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100252,2024-01-01 04:12:00,190.47,Net Banking,192.168.122.221,"New York, USA",Samsung Galaxy S21,Legitimate
100253,2024-01-01 04:13:00,38.11,PayPal,192.168.91.147,"Berlin, Germany",iPhone 12,Legitimate
100254,2024-01-01 04:14:00,18.57,Net Banking,192.168.18.13,"Berlin, Germany",Windows 10 PC,Legitimate
100255,2024-01-01 04:15:00,81.37,Net Banking,192.168.64.218,"Sydney, Australia",Android Pixel 6,Legitimate
100256,2024-01-01 04:16:00,275.13,Credit Card,192.168.243.95,"Tokyo, Japan",iPhone 12,Legitimate
100257,2024-01-01 04:17:00,119.08,Credit Card,192.168.156.158,"Tokyo, Japan",iPhone 12,Legitimate
100258,2024-01-01 04:18:00,84.41,Credit Card,192.168.152.246,"Berlin, Germany",MacBook Pro,Legitimate
100259,2024-01-01 04:19:00,10.22,Net Banking,192.168.198.230,"Tokyo, Japan",Android Pixel 6,Legitimate
100260,2024-01-01 04:20:00,95.45,Credit Card,192.168.45.179,"Tokyo, Japan",MacBook Pro,Legitimate
100261,2024-01-01 04:21:00,461.06,Debit Card,192.168.15.107,"Mumbai, India",MacBook Pro,Legitimate
100262,2024-01-01 04:22:00,15.09,Credit Card,192.168.246.138,"Tokyo, Japan",iPhone 12,Legitimate
100263,2024-01-01 04:23:00,73.05,Net Banking,192.168.17.107,"Mumbai, India",Windows 10 PC,Legitimate
100264,2024-01-01 04:24:00,209.86,Credit Card,192.168.183.233,"Mumbai, India",iPhone 12,Legitimate
100265,2024-01-01 04:25:00,135.0,Credit Card,192.168.183.184,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100266,2024-01-01 04:26:00,119.41,Credit Card,192.168.68.249,"Mumbai, India",Windows 10 PC,Legitimate
100267,2024-01-01 04:27:00,121.23,Debit Card,192.168.119.193,"Sydney, Australia",Android Pixel 6,Legitimate
100268,2024-01-01 04:28:00,44.55,Debit Card,192.168.201.217,"New York, USA",Windows 10 PC,Legitimate
100269,2024-01-01 04:29:00,34.76,PayPal,192.168.87.89,"Mumbai, India",Android Pixel 6,Legitimate
100270,2024-01-01 04:30:00,165.74,Net Banking,192.168.15.216,"Sydney, Australia",MacBook Pro,Legitimate
100271,2024-01-01 04:31:00,166.13,Debit Card,192.168.101.133,"Sydney, Australia",iPhone 12,Legitimate
100272,2024-01-01 04:32:00,201.8,Debit Card,192.168.179.124,"Tokyo, Japan",iPhone 12,Legitimate
100273,2024-01-01 04:33:00,244.46,Debit Card,192.168.119.182,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100274,2024-01-01 04:34:00,71.61,Net Banking,192.168.75.72,"Tokyo, Japan",iPhone 12,Legitimate
100275,2024-01-01 04:35:00,69.62,PayPal,192.168.176.233,"Sydney, Australia",Windows 10 PC,Legitimate
100276,2024-01-01 04:36:00,160.09,Net Banking,192.168.199.183,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100277,2024-01-01 04:37:00,104.97,Credit Card,192.168.222.40,"Berlin, Germany",iPhone 12,Legitimate
100278,2024-01-01 04:38:00,121.06,PayPal,192.168.223.198,"Berlin, Germany",Samsung Galaxy S21,Fraudulent
100279,2024-01-01 04:39:00,158.86,Credit Card,192.168.223.248,"Berlin, Germany",iPhone 12,Legitimate
100280,2024-01-01 04:40:00,220.73,Debit Card,192.168.105.183,"Berlin, Germany",iPhone 12,Legitimate
100281,2024-01-01 04:41:00,41.25,Net Banking,192.168.120.88,"Sydney, Australia",MacBook Pro,Legitimate
100282,2024-01-01 04:42:00,47.09,Credit Card,192.168.224.242,"Mumbai, India",iPhone 12,Legitimate
100283,2024-01-01 04:43:00,9.87,PayPal,192.168.190.117,"Mumbai, India",iPhone 12,Legitimate
100284,2024-01-01 04:44:00,86.34,Credit Card,192.168.155.202,"Mumbai, India",Windows 10 PC,Legitimate
100285,2024-01-01 04:45:00,3.66,Credit Card,192.168.158.182,"Berlin, Germany",Android Pixel 6,Legitimate
100286,2024-01-01 04:46:00,62.66,Debit Card,192.168.179.201,"Berlin, Germany",Windows 10 PC,Legitimate
100287,2024-01-01 04:47:00,78.23,Credit Card,192.168.65.45,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100288,2024-01-01 04:48:00,33.76,Credit Card,192.168.107.3,"Mumbai, India",Samsung Galaxy S21,Legitimate
100289,2024-01-01 04:49:00,89.36,Debit Card,192.168.149.172,"Tokyo, Japan",iPhone 12,Legitimate
100290,2024-01-01 04:50:00,3.1,PayPal,192.168.243.155,"Berlin, Germany",iPhone 12,Legitimate
100291,2024-01-01 04:51:00,3.81,Debit Card,192.168.137.193,"New York, USA",MacBook Pro,Legitimate
100292,2024-01-01 04:52:00,172.94,Credit Card,192.168.248.176,"New York, USA",iPhone 12,Legitimate
100293,2024-01-01 04:53:00,44.66,Net Banking,192.168.94.254,"New York, USA",Windows 10 PC,Legitimate
100294,2024-01-01 04:54:00,13.59,Debit Card,192.168.105.214,"Sydney, Australia",Windows 10 PC,Legitimate
100295,2024-01-01 04:55:00,73.87,Debit Card,192.168.79.200,"Tokyo, Japan",Windows 10 PC,Legitimate
100296,2024-01-01 04:56:00,146.96,Credit Card,192.168.50.170,"Berlin, Germany",Windows 10 PC,Legitimate
100297,2024-01-01 04:57:00,24.31,Net Banking,192.168.133.120,"Sydney, Australia",Android Pixel 6,Legitimate
100298,2024-01-01 04:58:00,97.52,PayPal,192.168.152.254,"Mumbai, India",Windows 10 PC,Legitimate
100299,2024-01-01 04:59:00,8.92,Net Banking,192.168.3.239,"Mumbai, India",Windows 10 PC,Legitimate
100300,2024-01-01 05:00:00,5.31,Debit Card,192.168.203.151,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100301,2024-01-01 05:01:00,75.79,Net Banking,192.168.183.90,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100302,2024-01-01 05:02:00,77.79,PayPal,192.168.239.182,"New York, USA",Samsung Galaxy S21,Legitimate
100303,2024-01-01 05:03:00,101.45,Net Banking,192.168.53.2,"Tokyo, Japan",iPhone 12,Legitimate
100304,2024-01-01 05:04:00,129.5,Net Banking,192.168.203.174,"New York, USA",Samsung Galaxy S21,Legitimate
100305,2024-01-01 05:05:00,372.36,Net Banking,192.168.243.29,"Tokyo, Japan",iPhone 12,Legitimate
100306,2024-01-01 05:06:00,72.63,Debit Card,192.168.75.40,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100307,2024-01-01 05:07:00,39.0,Credit Card,192.168.105.182,"Sydney, Australia",Windows 10 PC,Legitimate
100308,2024-01-01 05:08:00,158.57,Credit Card,192.168.58.39,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100309,2024-01-01 05:09:00,31.59,Net Banking,192.168.44.149,"Sydney, Australia",MacBook Pro,Legitimate
100310,2024-01-01 05:10:00,57.8,Debit Card,192.168.14.219,"Tokyo, Japan",iPhone 12,Legitimate
100311,2024-01-01 05:11:00,8.17,Debit Card,192.168.16.186,"Sydney, Australia",Windows 10 PC,Legitimate
100312,2024-01-01 05:12:00,2.57,Debit Card,192.168.107.239,"Mumbai, India",Windows 10 PC,Legitimate
100313,2024-01-01 05:13:00,328.74,Credit Card,192.168.24.42,"Berlin, Germany",Windows 10 PC,Legitimate
100314,2024-01-01 05:14:00,180.78,Debit Card,192.168.191.178,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100315,2024-01-01 05:15:00,119.06,Net Banking,192.168.60.172,"Sydney, Australia",iPhone 12,Legitimate
100316,2024-01-01 05:16:00,52.59,Credit Card,192.168.130.248,"Mumbai, India",Windows 10 PC,Legitimate
100317,2024-01-01 05:17:00,19.03,Debit Card,192.168.163.222,"New York, USA",Windows 10 PC,Legitimate
100318,2024-01-01 05:18:00,17.01,Net Banking,192.168.247.206,"Mumbai, India",Samsung Galaxy S21,Legitimate
100319,2024-01-01 05:19:00,28.8,Credit Card,192.168.237.191,"Sydney, Australia",Windows 10 PC,Legitimate
100320,2024-01-01 05:20:00,79.68,Debit Card,192.168.27.106,"Mumbai, India",Windows 10 PC,Legitimate
100321,2024-01-01 05:21:00,125.38,PayPal,192.168.222.123,"Mumbai, India",Android Pixel 6,Legitimate
100322,2024-01-01 05:22:00,107.94,Net Banking,192.168.172.83,"Mumbai, India",Samsung Galaxy S21,Legitimate
100323,2024-01-01 05:23:00,32.84,PayPal,192.168.241.236,"Tokyo, Japan",Android Pixel 6,Legitimate
100324,2024-01-01 05:24:00,309.81,Credit Card,192.168.148.26,"Mumbai, India",Android Pixel 6,Legitimate
100325,2024-01-01 05:25:00,133.9,Debit Card,192.168.82.99,"Mumbai, India",Samsung Galaxy S21,Legitimate
100326,2024-01-01 05:26:00,80.82,Net Banking,192.168.75.34,"Sydney, Australia",Windows 10 PC,Legitimate
100327,2024-01-01 05:27:00,94.6,Net Banking,192.168.175.96,"Tokyo, Japan",Windows 10 PC,Legitimate
100328,2024-01-01 05:28:00,54.4,Net Banking,192.168.99.232,"New York, USA",iPhone 12,Legitimate
100329,2024-01-01 05:29:00,28.47,PayPal,192.168.150.191,"Tokyo, Japan",iPhone 12,Legitimate
100330,2024-01-01 05:30:00,44.0,Debit Card,192.168.12.245,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100331,2024-01-01 05:31:00,141.82,Debit Card,192.168.157.201,"Tokyo, Japan",MacBook Pro,Legitimate
100332,2024-01-01 05:32:00,1.45,Debit Card,192.168.232.147,"Sydney, Australia",Android Pixel 6,Legitimate
100333,2024-01-01 05:33:00,12.34,PayPal,192.168.5.222,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100334,2024-01-01 05:34:00,4.71,Credit Card,192.168.146.194,"Sydney, Australia",Windows 10 PC,Legitimate
100335,2024-01-01 05:35:00,4.16,PayPal,192.168.73.9,"Sydney, Australia",Android Pixel 6,Legitimate
100336,2024-01-01 05:36:00,193.42,Credit Card,192.168.183.20,"New York, USA",iPhone 12,Legitimate
100337,2024-01-01 05:37:00,121.62,PayPal,192.168.126.55,"New York, USA",Android Pixel 6,Legitimate
100338,2024-01-01 05:38:00,64.28,Debit Card,192.168.56.129,"New York, USA",iPhone 12,Legitimate
100339,2024-01-01 05:39:00,10.3,Debit Card,192.168.236.38,"Berlin, Germany",Samsung Galaxy S21,Fraudulent
100340,2024-01-01 05:40:00,67.65,Debit Card,192.168.60.172,"Tokyo, Japan",iPhone 12,Legitimate
100341,2024-01-01 05:41:00,64.15,PayPal,192.168.221.109,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100342,2024-01-01 05:42:00,19.02,Net Banking,192.168.155.145,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100343,2024-01-01 05:43:00,56.89,PayPal,192.168.13.182,"Berlin, Germany",Windows 10 PC,Legitimate
100344,2024-01-01 05:44:00,50.83,Credit Card,192.168.58.108,"Sydney, Australia",MacBook Pro,Legitimate
100345,2024-01-01 05:45:00,95.67,PayPal,192.168.146.231,"Sydney, Australia",MacBook Pro,Legitimate
100346,2024-01-01 05:46:00,100.81,Credit Card,192.168.227.40,"Tokyo, Japan",MacBook Pro,Legitimate
100347,2024-01-01 05:47:00,4.64,PayPal,192.168.139.147,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100348,2024-01-01 05:48:00,46.94,Net Banking,192.168.161.124,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100349,2024-01-01 05:49:00,98.31,Net Banking,192.168.35.20,"Mumbai, India",Windows 10 PC,Legitimate
100350,2024-01-01 05:50:00,69.94,Debit Card,192.168.55.210,"New York, USA",Windows 10 PC,Legitimate
100351,2024-01-01 05:51:00,194.13,Net Banking,192.168.40.126,"Mumbai, India",iPhone 12,Legitimate
100352,2024-01-01 05:52:00,107.5,PayPal,192.168.168.170,"Mumbai, India",iPhone 12,Legitimate
100353,2024-01-01 05:53:00,17.79,Net Banking,192.168.105.226,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100354,2024-01-01 05:54:00,7.32,Debit Card,192.168.199.85,"Sydney, Australia",MacBook Pro,Legitimate
100355,2024-01-01 05:55:00,102.84,PayPal,192.168.234.37,"Tokyo, Japan",Android Pixel 6,Legitimate
100356,2024-01-01 05:56:00,2.69,Credit Card,192.168.145.7,"Sydney, Australia",Windows 10 PC,Legitimate
100357,2024-01-01 05:57:00,88.13,PayPal,192.168.246.193,"Tokyo, Japan",Android Pixel 6,Legitimate
100358,2024-01-01 05:58:00,281.73,Debit Card,192.168.147.196,"Mumbai, India",Android Pixel 6,Legitimate
100359,2024-01-01 05:59:00,85.68,Net Banking,192.168.184.105,"New York, USA",Samsung Galaxy S21,Legitimate
100360,2024-01-01 06:00:00,49.13,Net Banking,192.168.221.145,"Sydney, Australia",iPhone 12,Legitimate
100361,2024-01-01 06:01:00,103.08,PayPal,192.168.107.187,"Mumbai, India",MacBook Pro,Legitimate
100362,2024-01-01 06:02:00,61.3,Credit Card,192.168.214.244,"Tokyo, Japan",Android Pixel 6,Legitimate
100363,2024-01-01 06:03:00,78.88,Credit Card,192.168.129.169,"Sydney, Australia",Windows 10 PC,Legitimate
100364,2024-01-01 06:04:00,283.81,Credit Card,192.168.63.43,"New York, USA",Windows 10 PC,Legitimate
100365,2024-01-01 06:05:00,48.79,Credit Card,192.168.178.100,"Sydney, Australia",Windows 10 PC,Legitimate
100366,2024-01-01 06:06:00,324.91,PayPal,192.168.105.223,"Tokyo, Japan",Android Pixel 6,Legitimate
100367,2024-01-01 06:07:00,235.76,Net Banking,192.168.64.230,"Mumbai, India",iPhone 12,Legitimate
100368,2024-01-01 06:08:00,21.79,Credit Card,192.168.64.117,"Mumbai, India",MacBook Pro,Legitimate
100369,2024-01-01 06:09:00,7.19,PayPal,192.168.123.181,"New York, USA",Android Pixel 6,Legitimate
100370,2024-01-01 06:10:00,10.62,PayPal,192.168.240.107,"New York, USA",iPhone 12,Legitimate
100371,2024-01-01 06:11:00,1.84,PayPal,192.168.94.166,"Mumbai, India",MacBook Pro,Legitimate
100372,2024-01-01 06:12:00,9.92,Credit Card,192.168.135.66,"Berlin, Germany",MacBook Pro,Legitimate
100373,2024-01-01 06:13:00,114.89,Credit Card,192.168.110.75,"Mumbai, India",MacBook Pro,Legitimate
100374,2024-01-01 06:14:00,7.38,PayPal,192.168.249.240,"Tokyo, Japan",MacBook Pro,Legitimate
100375,2024-01-01 06:15:00,38.42,PayPal,192.168.225.48,"Sydney, Australia",MacBook Pro,Legitimate
100376,2024-01-01 06:16:00,186.35,PayPal,192.168.216.163,"Berlin, Germany",iPhone 12,Legitimate
100377,2024-01-01 06:17:00,2.35,Net Banking,192.168.6.14,"Mumbai, India",MacBook Pro,Legitimate
100378,2024-01-01 06:18:00,168.45,Net Banking,192.168.84.152,"Sydney, Australia",Android Pixel 6,Legitimate
100379,2024-01-01 06:19:00,33.11,Debit Card,192.168.239.184,"New York, USA",iPhone 12,Legitimate
100380,2024-01-01 06:20:00,12.58,Debit Card,192.168.37.36,"Mumbai, India",MacBook Pro,Legitimate
100381,2024-01-01 06:21:00,119.32,Credit Card,192.168.121.15,"Berlin, Germany",iPhone 12,Legitimate
100382,2024-01-01 06:22:00,99.14,Net Banking,192.168.0.174,"Tokyo, Japan",iPhone 12,Legitimate
100383,2024-01-01 06:23:00,209.94,Debit Card,192.168.179.36,"Sydney, Australia",Windows 10 PC,Legitimate
100384,2024-01-01 06:24:00,132.83,PayPal,192.168.44.141,"Sydney, Australia",iPhone 12,Legitimate
100385,2024-01-01 06:25:00,162.7,PayPal,192.168.184.161,"Mumbai, India",Windows 10 PC,Legitimate
100386,2024-01-01 06:26:00,33.13,Credit Card,192.168.193.158,"Tokyo, Japan",Samsung Galaxy S21,Fraudulent
100387,2024-01-01 06:27:00,19.53,Credit Card,192.168.82.210,"Tokyo, Japan",Windows 10 PC,Legitimate
100388,2024-01-01 06:28:00,138.88,Debit Card,192.168.171.22,"New York, USA",Samsung Galaxy S21,Legitimate
100389,2024-01-01 06:29:00,164.42,PayPal,192.168.93.80,"Mumbai, India",Samsung Galaxy S21,Legitimate
100390,2024-01-01 06:30:00,465.7,Credit Card,192.168.65.138,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100391,2024-01-01 06:31:00,53.21,Credit Card,192.168.176.205,"New York, USA",Windows 10 PC,Legitimate
100392,2024-01-01 06:32:00,46.52,Net Banking,192.168.232.57,"Sydney, Australia",iPhone 12,Legitimate
100393,2024-01-01 06:33:00,149.8,Debit Card,192.168.248.28,"New York, USA",MacBook Pro,Legitimate
100394,2024-01-01 06:34:00,41.67,Credit Card,192.168.82.219,"Mumbai, India",Samsung Galaxy S21,Legitimate
100395,2024-01-01 06:35:00,267.01,Debit Card,192.168.178.128,"New York, USA",MacBook Pro,Legitimate
100396,2024-01-01 06:36:00,195.48,PayPal,192.168.132.114,"New York, USA",iPhone 12,Fraudulent
100397,2024-01-01 06:37:00,56.04,Debit Card,192.168.33.124,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100398,2024-01-01 06:38:00,138.98,Credit Card,192.168.77.18,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100399,2024-01-01 06:39:00,140.46,Net Banking,192.168.87.167,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100400,2024-01-01 06:40:00,10.88,Debit Card,192.168.80.193,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100401,2024-01-01 06:41:00,232.84,Debit Card,192.168.94.208,"Mumbai, India",Windows 10 PC,Legitimate
100402,2024-01-01 06:42:00,70.37,PayPal,192.168.191.71,"Mumbai, India",Windows 10 PC,Legitimate
100403,2024-01-01 06:43:00,175.13,Net Banking,192.168.237.144,"New York, USA",Android Pixel 6,Legitimate
100404,2024-01-01 06:44:00,38.57,Debit Card,192.168.37.217,"Sydney, Australia",MacBook Pro,Legitimate
100405,2024-01-01 06:45:00,225.88,Net Banking,192.168.252.170,"Mumbai, India",MacBook Pro,Legitimate
100406,2024-01-01 06:46:00,49.3,Credit Card,192.168.39.172,"New York, USA",Android Pixel 6,Fraudulent
100407,2024-01-01 06:47:00,1.09,Net Banking,192.168.167.198,"Sydney, Australia",Windows 10 PC,Legitimate
100408,2024-01-01 06:48:00,235.79,Credit Card,192.168.119.87,"Mumbai, India",Android Pixel 6,Legitimate
100409,2024-01-01 06:49:00,9.57,PayPal,192.168.221.89,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100410,2024-01-01 06:50:00,38.47,PayPal,192.168.29.162,"New York, USA",Windows 10 PC,Legitimate
100411,2024-01-01 06:51:00,299.7,PayPal,192.168.193.171,"Mumbai, India",Samsung Galaxy S21,Legitimate
100412,2024-01-01 06:52:00,300.79,Credit Card,192.168.131.191,"Berlin, Germany",Android Pixel 6,Legitimate
100413,2024-01-01 06:53:00,85.2,Debit Card,192.168.132.175,"New York, USA",MacBook Pro,Legitimate
100414,2024-01-01 06:54:00,99.92,Credit Card,192.168.65.94,"Mumbai, India",iPhone 12,Legitimate
100415,2024-01-01 06:55:00,59.5,Net Banking,192.168.26.151,"New York, USA",iPhone 12,Legitimate
100416,2024-01-01 06:56:00,34.7,Net Banking,192.168.55.44,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100417,2024-01-01 06:57:00,39.85,Credit Card,192.168.251.67,"Berlin, Germany",iPhone 12,Legitimate
100418,2024-01-01 06:58:00,111.63,PayPal,192.168.155.4,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100419,2024-01-01 06:59:00,139.58,PayPal,192.168.218.107,"Sydney, Australia",Android Pixel 6,Legitimate
100420,2024-01-01 07:00:00,156.82,Net Banking,192.168.46.132,"New York, USA",Windows 10 PC,Legitimate
100421,2024-01-01 07:01:00,155.88,Net Banking,192.168.4.175,"New York, USA",MacBook Pro,Legitimate
100422,2024-01-01 07:02:00,9.56,Debit Card,192.168.120.72,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100423,2024-01-01 07:03:00,68.2,Debit Card,192.168.46.189,"Berlin, Germany",Windows 10 PC,Legitimate
100424,2024-01-01 07:04:00,5.93,Debit Card,192.168.154.3,"New York, USA",Windows 10 PC,Legitimate
100425,2024-01-01 07:05:00,79.75,Net Banking,192.168.176.215,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100426,2024-01-01 07:06:00,58.26,Debit Card,192.168.90.64,"Berlin, Germany",MacBook Pro,Legitimate
100427,2024-01-01 07:07:00,218.66,Net Banking,192.168.95.79,"Berlin, Germany",MacBook Pro,Fraudulent
100428,2024-01-01 07:08:00,43.22,Net Banking,192.168.86.219,"Tokyo, Japan",Windows 10 PC,Legitimate
100429,2024-01-01 07:09:00,12.45,Credit Card,192.168.60.147,"New York, USA",iPhone 12,Legitimate
100430,2024-01-01 07:10:00,15.43,Debit Card,192.168.208.99,"Berlin, Germany",Windows 10 PC,Legitimate
100431,2024-01-01 07:11:00,143.34,Credit Card,192.168.118.108,"Tokyo, Japan",Android Pixel 6,Legitimate
100432,2024-01-01 07:12:00,96.29,Credit Card,192.168.135.81,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100433,2024-01-01 07:13:00,10.66,Debit Card,192.168.12.200,"Tokyo, Japan",Windows 10 PC,Legitimate
100434,2024-01-01 07:14:00,8.79,Net Banking,192.168.164.221,"Tokyo, Japan",MacBook Pro,Legitimate
100435,2024-01-01 07:15:00,120.72,Net Banking,192.168.42.91,"Tokyo, Japan",Android Pixel 6,Legitimate
100436,2024-01-01 07:16:00,7.55,Net Banking,192.168.237.183,"New York, USA",Windows 10 PC,Legitimate
100437,2024-01-01 07:17:00,172.52,Debit Card,192.168.177.209,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
100438,2024-01-01 07:18:00,122.5,Net Banking,192.168.19.47,"Sydney, Australia",Samsung Galaxy S21,Legitimate
100439,2024-01-01 07:19:00,8.48,Credit Card,192.168.99.18,"Berlin, Germany",Samsung Galaxy S21,Legitimate
100440,2024-01-01 07:20:00,8.87,PayPal,192.168.68.225,"Mumbai, India",MacBook Pro,Legitimate
100441,2024-01-01 07:21:00,431.55,Debit Card,192.168.16.155,"New York, USA",Samsung Galaxy S21,Legitimate
100442,2024-01-01 07:22:00,46.88,PayPal,192.168.35.165,"Mumbai, India",Android Pixel 6,Legitimate
100443,2024-01-01 07:23:00,46.31,Credit Card,192.168.221.245,"Tokyo, Japan",iPhone 12,Legitimate
100444,2024-01-01 07:24:00,167.56,PayPal,192.168.81.69,"New York, USA",Android Pixel 6,Legitimate
